Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
215379,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,China,Fujian Sheng,Fujian Sheng,26.00369,119.11539,National authorities,Confirmed,Domestic,Duck,15/12/2015,15/01/2016,,
215396,Influenza - Avian,H5N6 LPAI,Asia,Eastern Asia,China,Hunan Sheng,Hunan Sheng,28.75969,112.43683,National authorities,Confirmed,Domestic,Duck,15/12/2015,15/01/2016,,
209268,Influenza - Avian,H5N2 HPAI,Europe,Western Europe,France,Aquitaine,DOAZIT,43.677445,-0.637749,OIE,Confirmed,Domestic,Duck,13/12/2015,14/12/2015,,
209416,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Ghana,Greater Accra,37 Military Hospital Residence,5.59011,-0.18666,OIE,Confirmed,Domestic,Chicken,30/11/2015,25/12/2015,,
208864,Influenza - Avian,H5N6 HPAI,Asia,South-Eastern Asia,Viet Nam,Nghe An,Dien Hong,19.0493,105.5829,OIE,Confirmed,Domestic,Unspecified Bird,26/11/2015,30/11/2015,,
208534,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chollanam-do,Dopo-myeon,34.8628,126.644179,OIE,Confirmed,Domestic,Duck,26/10/2015,16/11/2015,,
207976,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Dayuan District,25.0453,121.188,OIE,Confirmed,Domestic,Goose,09/10/2015,21/10/2015,,
208825,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Selatan,TEGAL REJO,-3.7417,103.909,FAO officer,Confirmed,Domestic,Chicken,25/09/2015,25/09/2015,,
207525,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Rivers,Iga,5.0222,6.5499,OIE,Confirmed,Domestic,Chicken,17/09/2015,22/09/2015,,
206899,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,C?te d'Ivoire,District autonome de Abidjan,Gbagba Nord district  Bingerville,5.33583,-3.89,FAO Field Officer,Confirmed,Domestic,Duck,10/08/2015,01/09/2015,,
206619,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Lagos,Aiyedoto  Ojo,6.45583,3.21958,OIE,Confirmed,Domestic,Chicken,06/08/2015,17/08/2015,,
207105,Influenza - Avian,H5N1 HPAI,Asia,Western Asia,Gaza Strip,Gaza,Tal Al Aujoul  Al Megraqa,31.49309,34.45285,National authorities,Confirmed,Domestic,Chicken,14/07/2015,14/07/2015,,
205727,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Ghana,Greater Accra,Saladin Company Area  Dangbe East,5.75938,-0.02673,OIE,Confirmed,Domestic,Chicken,08/07/2015,14/07/2015,,
205686,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Al-Bagur,30.413013,31.056862,National authorities,Confirmed,Domestic,Duck,07/07/2015,09/07/2015,,
208367,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,China,Anhui Sheng,Chengnan market,32.893568,117.326141,National authorities,Confirmed,Domestic,Duck,30/06/2015,12/11/2015,,
208375,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,China,Hubei Sheng,Yichang City,30.716667,111.283333,National authorities,Confirmed,Domestic,Duck,30/06/2015,12/11/2015,,
208385,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,China,Hunan Sheng,Hanshou County,28.910376,111.970227,National authorities,Confirmed,Domestic,Duck,30/06/2015,12/11/2015,,
205575,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township  CHANGHUA COUNTY,23.8496,120.309,OIE,Confirmed,Domestic,Chicken,20/06/2015,07/07/2015,,
204525,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,Iowa,Clay 2,43.2389,-95.3667,National authorities,Confirmed,Domestic,Chicken,03/06/2015,11/06/2015,,
204276,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,Iowa,Sac 7,42.4618,-95.2384,National authorities,Confirmed,Domestic,Turkey,26/05/2015,04/06/2015,,
204487,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Dki Jakarta,CIPETE SELATAN,-6.2791,106.807,National authorities,Confirmed,Domestic,Chicken,30/04/2015,30/04/2015,,
202825,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,Iowa,Cherokee 5,42.577,-95.4133,National authorities,Confirmed,Domestic,Turkey,29/04/2015,15/05/2015,,
202424,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,Iowa,Buena Vista 4,42.8854,-94.9508,National authorities,Confirmed,Domestic,Turkey,27/04/2015,04/05/2015,,
202285,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,Minnesota,Kandiyohi 22,45.2044,-94.9933,National authorities,Confirmed,Domestic,Turkey,24/04/2015,29/04/2015,,
202271,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,North Dakota,LaMoure,46.4289,-98.5654,National authorities,Confirmed,Domestic,Unspecified Bird,22/04/2015,28/04/2015,,
205691,Influenza - Avian,H5N2 LPAI,Africa,Southern Africa,South Africa,Western Cape,LPAI_2014_H5N2_023  Hessequa,-34.1,21,OIE,Confirmed,Domestic,Xostrich,21/04/2015,13/07/2015,,
202308,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Burkina Faso,Sud-ouest,Loropeni,10.18,-3.316,OIE,Confirmed,Domestic,Unspecified Bird,19/04/2015,30/04/2015,,
202238,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township  YUNLIN COUNTY,23.6898,120.231,OIE,Confirmed,Domestic,Goose,11/04/2015,24/04/2015,,
201909,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,South Dakota,McPherson,45.758,-99.2178,National authorities,Confirmed,Domestic,Turkey,09/04/2015,11/04/2015,,
201908,Influenza - Avian,H5N2 HPAI,Americas,Northern America,United States of America,South Dakota,McCook,43.6633,-97.3988,National authorities,Confirmed,Domestic,Turkey,08/04/2015,11/04/2015,,
205631,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Plateau,Zarmagandan,9.85358,8.86708,OIE,Confirmed,Domestic,Chicken,07/04/2015,07/07/2015,,
204497,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,CANDIMAS,-5.2524,105.211,National authorities,Confirmed,Domestic,Chicken,01/04/2015,01/04/2015,,
205617,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Plateau,Naraguta,9.96733,8.88936,OIE,Confirmed,Domestic,Chicken,24/03/2015,07/07/2015,,
201790,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chungchongnam-do,Chungyang,36.51905,126.847,National authorities,Confirmed,Domestic,Chicken,10/03/2015,23/03/2015,,
201782,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chungchongnam-do,Gurye,36.51905,126.84696,National authorities,Confirmed,Domestic,Duck,06/03/2015,23/03/2015,,
201844,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Plateau,Zaemagardan,9.73288,8.79518,National authorities,Confirmed,Domestic,Unspecified Bird,04/03/2015,07/04/2015,,
200209,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Gharbia,Meahalet Marhoum,30.807,31.04,National authorities,Confirmed,Domestic,Duck,02/02/2015,03/02/2015,,
200204,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Damietta,Ismalia,31.369,31.629,National authorities,Confirmed,Domestic,Chicken,01/02/2015,02/02/2015,,
200206,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kalyoubia,Khanka,30.224,31.357,National authorities,Confirmed,Domestic,Goose,01/02/2015,03/02/2015,,
199707,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Ca Mau,Hamlet 3  Khanh Hoi Commune,9.3255,104.8385,National authorities,Confirmed,Domestic,Unspecified Bird,30/01/2015,30/01/2015,,
200200,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kafr El-Shikh,Ezibet Aabu Hatab,31.3,31.276,National authorities,Confirmed,Domestic,Chicken,29/01/2015,31/01/2015,,
199680,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,Ansung,37.322,126.831,National authorities,Confirmed,Domestic,Goose,22/01/2015,26/01/2015,,
199279,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Cairo,Marg,30.15,31.333,National authorities,Confirmed,Domestic,Duck,14/01/2015,15/01/2015,,
198896,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,23.709221,120.25264,OIE,Confirmed,Domestic,Goose,12/01/2015,15/01/2015,,
198881,Influenza - Avian,H5N3 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Wandan Township  Pingtung County,22.6167222,120.49894,National authorities,Confirmed,Domestic,Goose,11/01/2015,16/01/2015,,
198713,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Dilehmu,30.298,30.969,National authorities,Confirmed,Domestic,Duck,05/01/2015,06/01/2015,,
198621,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Gharbia,mit hashim,30.949886,31.233054,National authorities,Confirmed,Domestic,Chicken,31/12/2014,01/01/2015,,
198623,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,elzoriky,30.880488,31.483578,National authorities,Confirmed,Domestic,Duck,31/12/2014,01/01/2015,,
208189,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,China,Anhui Sheng,Lujiang County,31.2599,117.308,National authorities,Confirmed,Domestic,Duck,31/12/2014,02/11/2015,,
198611,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kalyoubia,kafr etman,30.27026,31.2598,National authorities,Confirmed,Domestic,Chicken,26/12/2014,28/12/2014,,
199713,Influenza - Avian,H5N8 HPAI,Americas,Northern America,United States of America,California,Butte,39.723656,-121.579381,National authorities,Confirmed,Wild,American Wigeon,23/12/2014,30/01/2015,,
200242,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,BALONGAN,-6.4182,108.374,National authorities,Confirmed,Domestic,Muscovy Ducks,22/12/2014,22/12/2014,,
198324,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Suhag,Hishai,26.874232,31.420982,National authorities,Confirmed,Domestic,Unspecified Bird,19/12/2014,21/12/2014,,
198306,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Behera,Khamies,30.800339,30.106405,National authorities,Confirmed,Domestic,Chicken,16/12/2014,18/12/2014,,
198284,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Suhag,Shanshefe,26.693537,31.658116,National authorities,Confirmed,Domestic,Duck,15/12/2014,17/12/2014,,
198264,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,ElAmodeen,28.303815,30.682504,National authorities,Confirmed,Domestic,Chicken,13/12/2014,13/12/2014,,
198265,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Teraa,28.303815,30.682504,National authorities,Confirmed,Domestic,Goose,13/12/2014,13/12/2014,,
198275,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Astal,28.303815,30.682504,National authorities,Confirmed,Domestic,Chicken,13/12/2014,16/12/2014,,
198181,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Amr,28.520346,30.739265,National authorities,Confirmed,Domestic,Chicken,11/12/2014,13/12/2014,,
198172,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,New Valley,Balat,25.55,29.26667,National authorities,Confirmed,Domestic,Chicken,10/12/2014,12/12/2014,,
198080,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,Thanh Hoa Son  Thanh Hoa Son  Cau Ngang,9.704,106.4351,National authorities,Confirmed,Domestic,Chicken,05/12/2014,09/12/2014,,
198141,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Qena,Rahmania,26.05532,32.304038,National authorities,Confirmed,Domestic,Duck,03/12/2014,05/12/2014,,
198662,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Riau,TEBING TINGGI OKURA,0.6143,101.541,National authorities,Confirmed,Domestic,Quail,27/11/2014,27/11/2014,,
202398,Influenza - Avian,H9N2 LPAI,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,Ha Noi City,21.1397,105.84772,International reference laboratory,Confirmed,Wild,Mallard,18/11/2014,18/11/2014,,
197080,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Ismailia,Nefisha,30.53333,32.26667,National authorities,Confirmed,Domestic,Duck,12/11/2014,13/11/2014,,
199693,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chollanam-do,Shiong-myon,34.755,126.582,National authorities,Confirmed,Domestic,Duck,12/10/2014,26/01/2015,,
199689,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chollanam-do,Shiong-myon,34.755,126.582,National authorities,Confirmed,Domestic,Duck,06/10/2014,26/01/2015,,
208261,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,China,Liaoning Sheng,Qingshuizhen,41.046997,121.981554,National authorities,Confirmed,Domestic,Duck,30/09/2014,09/11/2015,,
194161,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,China,Liaoning Sheng,Wetland of Liao river  Xinglong district  Panjin,41.12,122.08,OIE,Confirmed,Domestic,Unspecified Bird,12/09/2014,24/10/2014,,
204564,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Shantou City,23.357,116.685,Publications,Confirmed,Domestic,Chicken,01/07/2014,01/07/2014,,
187301,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Suhag,Akhmim,26.56667,31.73333,National authorities,Confirmed,Domestic,Goose,12/06/2014,24/06/2014,,
187300,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Giza,28.981287,29.25669,National authorities,Confirmed,Domestic,Duck,09/06/2014,25/06/2014,,
184955,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Qena,Al Qarah,26.07833,32.06333,National authorities,Confirmed,Domestic,Duck,26/04/2014,27/04/2014,,
204902,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Jiangxi Sheng,Nanchang,28.683,115.883,Publications,Confirmed,Domestic,Chicken,11/04/2014,11/04/2014,,
204916,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Jiangxi Sheng,Nanchang,28.683,115.883,Publications,Confirmed,Domestic,Chicken,06/04/2014,06/04/2014,,
204922,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Jiangxi Sheng,Nanchang,28.683,115.883,Publications,Confirmed,Domestic,Chicken,06/04/2014,06/04/2014,,
184427,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Beni Suef,Bani hany,29.158,30.919,National authorities,Confirmed,Domestic,Chicken,04/04/2014,05/04/2014,,
184092,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Nahia,30.05,31.127,National authorities,Confirmed,Domestic,Duck,25/03/2014,25/03/2014,,
204867,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Jiangxi Sheng,Nanchang,28.683,115.883,Publications,Confirmed,Domestic,Chicken,16/03/2014,16/03/2014,,
184339,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,RAMBATAN,-0.968,100.943,National authorities,Confirmed,Domestic,Chicken,26/02/2014,26/02/2014,,
184328,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Riau,SUKAJADI,0.592,101.038,National authorities,Confirmed,Domestic,Chicken,24/02/2014,25/02/2014,,
204719,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan City,23.021,113.751,Publications,Confirmed,Domestic,Chicken,21/02/2014,21/02/2014,,
204762,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan City,23.021,113.751,Publications,Confirmed,Domestic,Chicken,21/02/2014,21/02/2014,,
204741,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan City,23.021,113.751,Publications,Confirmed,Domestic,Chicken,20/02/2014,20/02/2014,,
183005,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Assiut,Al Shamia,27.067,31.35,National authorities,Confirmed,Domestic,Chicken,19/02/2014,22/02/2014,,
183001,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kalyoubia,Mashtoul,30.333,31.35,National authorities,Confirmed,Domestic,Duck,13/02/2014,14/02/2014,,
184335,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,SIJUNJUNG,-0.323,100.541,National authorities,Confirmed,Domestic,Chicken,11/02/2014,12/02/2014,,
182855,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,Meet Ghanita,30.932,31.477,National authorities,Confirmed,Domestic,Duck,29/01/2014,30/01/2014,,
182856,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,Abu Ginshu,29.353,30.667,National authorities,Confirmed,Domestic,Unspecified Bird,28/01/2014,29/01/2014,,
204601,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan City,23.021,113.751,Publications,Confirmed,Domestic,Chicken,19/12/2013,19/12/2013,,
204607,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan City,23.021,113.751,Publications,Confirmed,Domestic,Chicken,19/12/2013,19/12/2013,,
204667,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan City,23.021,113.751,Publications,Confirmed,Domestic,Chicken,19/12/2013,19/12/2013,,
204590,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan City,23.021,113.751,Publications,Confirmed,Domestic,Chicken,18/12/2013,18/12/2013,,
202541,Influenza - Avian,H9N2 LPAI,Asia,Southern Asia,Bangladesh,Dhaka,Dhaka,24.143979,90.406929,International reference laboratory,Confirmed,Domestic,Quail,24/11/2013,24/11/2013,,
204663,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Zhejiang Sheng,Shaoxing,30.002,120.581,Publications,Confirmed,Domestic,Chicken,28/10/2013,28/10/2013,,
202543,Influenza - Avian,H9N2 LPAI,Asia,Southern Asia,Bangladesh,Dhaka,Dhaka,24.143979,90.406929,International reference laboratory,Confirmed,Domestic,Duck,25/10/2013,25/10/2013,,
204648,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Zhejiang Sheng,Huzhou,30.866,120.096,Publications,Confirmed,Domestic,Chicken,24/10/2013,24/10/2013,,
178913,Influenza - Avian,H5N2 LPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Yuli Township,23.402056,121.342492,OIE,Confirmed,Domestic,Duck,09/09/2013,23/09/2013,,
177545,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,METRO PUSAT,-5.48004,105.1868,National authorities,Confirmed,Domestic,Chicken,28/06/2013,28/06/2013,,
176344,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Alexandria,Bab shark,31.208,29.919,National authorities,Confirmed,Domestic,Unspecified Bird,09/06/2013,10/06/2013,,
176173,Influenza - Avian,H7N1 LPAI,Europe,Western Europe,Netherlands,Utrecht,Leusden,52.10644,5.46828,OIE,Confirmed,Domestic,Chicken,31/05/2013,03/06/2013,,
176519,Influenza - Avian,,Asia,South-Eastern Asia,Indonesia,Sulawesi Utara,TOGIO,0.76,124.58,FAO Field Officer,Confirmed,Domestic,Duck,23/05/2013,23/05/2013,,
176193,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,Bander Elmansoura,31.033,31.4,National authorities,Confirmed,Domestic,Duck,05/05/2013,06/05/2013,,
176028,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,NGRAPAH,-7.29587,110.390366,National authorities,Confirmed,Domestic,Duck,26/04/2013,26/04/2013,,
175562,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Nepal,Central,Mangalpur 5,27.679,84.3954,OIE,Confirmed,Domestic,Unspecified Bird,19/04/2013,23/04/2013,,
175557,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Embaba,30.17,31.002,National authorities,Confirmed,Domestic,Goose,16/04/2013,17/04/2013,,
175332,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Nepal,Eastern,Bahundagi 1,26.7211,88.1703,National authorities,Confirmed,Domestic,Unspecified Bird,27/03/2013,06/04/2013,,
175540,Influenza - Avian,H7N3 HPAI,Americas,Central America,Mexico,Guanajuato,Comonfort 2,20.7171806,-100.75222,OIE,Confirmed,Domestic,Unspecified Bird,23/03/2013,17/04/2013,,
175726,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Timur,PANCAKARYA,-8.224596,113.664899,National authorities,Confirmed,Domestic,Duck,14/03/2013,14/03/2013,,
174994,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Damietta,Kafr el Monazila,31.317,31.683,National authorities,Confirmed,Domestic,Duck,21/02/2013,22/02/2013,,
175852,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Kalimantan Timur,NGENYAN ASA,-0.136418,115.750372,National authorities,Confirmed,Domestic,Chicken,01/02/2013,01/02/2013,,
174556,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Tay Ninh,Tien Thuan (Bau village Tep),11.129546,106.144564,National authorities,Confirmed,Domestic,Chicken,21/01/2013,31/01/2013,,
174346,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Nepal,Central,Manohara Phat,27.67236,85.35517,OIE,Confirmed,Domestic,Chicken,08/01/2013,18/01/2013,,
201694,Influenza - Avian,H9N2 LPAI,Africa,Northern Africa,Egypt,Cairo,Al Qahirah (cairo),29.96499,31.5699,International reference laboratory,Confirmed,Domestic,Chicken,02/01/2013,02/01/2013,,
174179,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Gharbia,Masjed Youssef,30.638,31.265,National authorities,Confirmed,Domestic,Duck,10/12/2012,22/12/2012,,
203849,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Shanxi Sheng,Shaanxi,34.265472,108.954239,International reference laboratory,Confirmed,Domestic,Chicken,17/11/2012,17/11/2012,,
173227,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Ashmun,30.298,30.969,FAO Field Officer,Confirmed,Domestic,Duck,25/10/2012,31/10/2012,,
174147,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,JATIREJO,-7.922929,110.234996,National authorities,Confirmed,Domestic,Quail,18/10/2012,20/10/2012,,
173319,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Monieb,30.083,31.217,National authorities,Confirmed,Domestic,Chicken,17/10/2012,18/10/2012,,
173647,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,PLUMBUNGAN,-7.435125,111.04124,National authorities,Confirmed,Domestic,Chicken,12/09/2012,12/09/2012,,
172758,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Hoa Binh,Hop Hoa,20.8352,105.5296,OIE,Confirmed,Domestic,Unspecified Bird,03/09/2012,17/09/2012,,
173114,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,SUKAMAJU,-7.136809,108.1824,National authorities,Confirmed,Domestic,Chicken,30/08/2012,30/08/2012,,
172320,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Nam Dinh,Yen Nghia,20.3845,105.9695,National authorities,Confirmed,Domestic,Chicken,05/08/2012,10/08/2012,,
203831,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Jilin Sheng,Jilin,43.896539999,125.325862,International reference laboratory,Confirmed,Wild,Unspecified Bird,17/07/2012,17/07/2012,,
172155,Influenza - Avian,H7N3 HPAI,Americas,Central America,Mexico,Jalisco,Valle de Guadalupe,20.98164,-102.62894,OIE,Confirmed,Domestic,Unspecified Bird,29/06/2012,10/07/2012,,
203830,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Hebei Sheng,Hebei,38.037057,114.46866499999,International reference laboratory,Confirmed,Domestic,Chicken,21/06/2012,21/06/2012,,
171491,Influenza - Avian,H7N1 LPAI,Africa,Southern Africa,South Africa,Western Cape,LPAI_2012_002,-34.13197,21.79131,OIE,Confirmed,Domestic,Ostrich,25/04/2012,19/06/2012,,
169917,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Behera,Elmalaga,31.104,30.21,National authorities,Confirmed,Domestic,Chicken,26/03/2012,27/03/2012,,
171124,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,MARGAHAYU UTARA,-6.952831,107.583504,National authorities,Confirmed,Domestic,Chicken,03/03/2012,03/03/2012,,
169941,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,ASINAN,-7.267316,109.655652,National authorities,Confirmed,Domestic,Chicken,28/02/2012,29/02/2012,,
168185,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Myanmar,Sagaing,Myothit Quarter,21.95693,95.27363,OIE,Confirmed,Domestic,Unspecified Bird,20/02/2012,28/02/2012,,
167748,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Chittagong,Win poultry and hatchery,22.9294,91.300933,National authorities,Confirmed,Domestic,Chicken,15/02/2012,16/02/2012,,
167743,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Gharbia,Elsanadia,30.706,31.247,National authorities,Confirmed,Domestic,Duck,08/02/2012,09/02/2012,,
168217,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,PURWODADI,-7.000016,109.000003,National authorities,Confirmed,Domestic,Chicken,23/01/2012,25/01/2012,,
203754,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,Hong Kong  SAR,Administrative unit not available,Hong Kong,22.396428,114.109497,International reference laboratory,Confirmed,Domestic,Chicken,01/01/2012,01/01/2012,,
203736,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Guangdong,23.132191,113.266530999,International reference laboratory,Confirmed,Domestic,Chicken,01/12/2011,01/12/2011,,
203744,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Hebei Sheng,Hebei,38.037057,114.46866499999,International reference laboratory,Confirmed,Domestic,Chicken,01/12/2011,01/12/2011,,
